Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11524,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
10443,1.24,Ideal,I,SI2,62.5,57.0,6.89,6.84,4.29,3312
13534,1.79,Good,G,SI2,57.8,59.0,8.07,7.94,4.63,9122
20195,0.74,Very Good,E,VS2,61.4,63.0,5.79,5.77,3.55,2638
24233,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,18429
17980,1.2,Premium,H,SI1,62.4,59.0,6.73,6.7,4.19,5899
17470,0.31,Ideal,F,VS2,61.9,55.0,4.31,4.35,2.68,625
5418,1.5,Premium,G,SI1,62.3,60.0,7.27,7.17,4.5,7535
12062,0.93,Premium,F,SI2,60.0,60.0,6.36,6.31,3.8,3333
12950,0.31,Ideal,J,VVS1,62.4,54.0,4.32,4.35,2.7,461
2342,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,4987
23413,1.24,Ideal,G,SI1,60.5,60.0,6.97,6.91,4.2,6994
10809,0.56,Ideal,J,VS2,62.0,56.0,5.27,5.31,3.28,1224
14137,0.72,Very Good,E,VVS1,61.2,58.0,5.75,5.79,3.53,3903
19788,1.03,Ideal,D,SI2,61.2,57.0,6.59,6.51,4.01,4764
1617,0.81,Premium,D,SI1,60.7,58.0,6.07,5.99,3.66,3135
18843,0.51,Good,E,VVS2,62.0,60.5,5.05,5.08,3.15,1980
8476,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,530
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
15298,0.75,Premium,G,SI1,60.4,58.0,5.88,5.84,3.54,2415
25479,0.32,Ideal,J,IF,62.2,56.0,4.41,4.37,2.73,684
8079,1.24,Ideal,G,VS1,61.1,57.0,6.98,6.91,4.24,8449
15351,0.33,Premium,G,VVS2,61.3,59.0,4.45,4.42,2.72,927
24874,0.25,Very Good,E,IF,61.3,56.0,4.1,4.13,2.53,633
17250,0.7,Ideal,E,SI1,62.6,57.0,5.64,5.67,3.54,2656
8320,1.33,Very Good,H,SI2,62.5,58.0,7.04,6.97,4.38,6482
16373,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1050
16778,1.0,Premium,D,SI2,62.4,58.0,6.36,6.33,3.96,4816
20107,1.5,Good,I,SI1,64.0,60.0,7.13,7.25,4.6,8580
5394,1.02,Ideal,G,SI1,62.4,55.0,6.43,6.48,4.03,5016
11570,0.9,Very Good,G,SI2,63.1,59.0,6.11,6.16,3.87,3353
22411,1.51,Very Good,H,VS2,62.8,58.0,7.21,7.28,4.55,10225
19579,0.79,Very Good,F,SI1,62.7,60.0,5.82,5.89,3.67,2878
6941,0.3,Ideal,H,VVS2,61.0,55.0,4.33,4.34,2.65,577
3961,0.34,Ideal,G,SI1,61.8,54.4,4.49,4.52,2.79,531
5536,0.31,Ideal,G,IF,61.6,56.0,4.38,4.42,2.71,891
14292,0.41,Ideal,E,VS2,62.1,56.0,4.74,4.76,2.95,935
8306,0.32,Premium,H,VS2,60.6,58.0,4.47,4.44,2.7,648
25104,0.91,Premium,H,SI2,62.7,58.0,6.14,6.17,3.86,3423
3028,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
24278,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89,982
734,2.1,Ideal,H,SI1,62.9,57.0,8.19,8.12,5.13,18648
24124,0.84,Fair,G,VS1,55.6,64.0,6.42,6.32,3.54,2724
24969,1.06,Ideal,G,VS2,62.2,56.0,6.51,6.54,4.06,6660
815,0.73,Ideal,F,VS2,62.6,56.0,5.77,5.74,3.6,2762
5406,1.01,Very Good,H,SI1,62.6,61.0,6.36,6.39,3.99,4622
8479,0.32,Ideal,G,VS2,62.0,57.0,4.41,4.39,2.73,720
18516,0.32,Ideal,D,VVS2,61.2,56.0,4.39,4.43,2.7,803
13918,0.37,Premium,F,SI1,60.3,58.0,4.66,4.62,2.8,791
16328,1.03,Very Good,E,VS2,61.3,61.0,6.46,6.53,3.98,5800
15771,0.82,Good,J,SI1,57.4,59.0,6.25,6.19,3.57,2140
9668,1.64,Premium,F,SI1,61.3,58.0,7.65,7.59,4.67,12821
19329,1.51,Ideal,E,VS2,62.8,56.0,7.31,7.24,4.57,14844
15645,0.71,Very Good,D,SI1,61.5,58.0,5.73,5.79,3.54,2843
16320,2.5,Good,J,VS2,62.0,58.0,8.63,8.6,5.34,18325
24768,0.36,Ideal,E,VVS2,62.1,56.0,4.53,4.58,2.83,873
16154,0.32,Premium,F,VS2,61.0,61.0,4.41,4.38,2.68,828
3760,0.41,Ideal,G,IF,61.7,56.0,4.78,4.81,2.96,1259
19266,1.5,Good,J,VS1,63.3,57.0,7.2,7.24,4.57,8736
19893,0.61,Ideal,F,SI2,,55.0,5.47,5.55,3.38,1424
9457,0.91,Very Good,H,VVS2,63.6,56.0,6.11,6.13,3.89,4143
24229,0.28,Ideal,I,VS1,61.8,55.0,4.2,4.25,2.61,448
14720,1.52,Premium,J,VS1,62.0,59.0,7.34,7.36,4.56,8110
18350,0.42,Very Good,F,SI1,63.3,56.0,4.79,4.75,3.02,926
16929,0.78,Ideal,E,VS2,62.0,55.0,5.89,5.95,3.67,3334
1965,1.05,Ideal,G,VS1,61.0,56.0,6.62,6.56,4.02,7526
1611,0.38,Ideal,F,IF,62.2,54.0,4.68,4.71,2.92,1229
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
17282,1.53,Premium,G,SI1,61.7,59.0,7.4,7.31,4.54,9747
20084,0.6,Very Good,E,VS2,62.9,59.0,5.34,5.38,3.37,2085
22633,0.31,Ideal,E,VS1,61.9,56.0,4.32,4.34,2.68,734
3393,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,7648
11608,0.7,Very Good,E,VS2,61.8,59.0,5.63,5.67,3.49,2952
19592,1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
14868,0.33,Ideal,E,VVS2,60.9,56.0,4.45,4.48,2.72,814
10928,0.9,Good,F,SI1,63.3,60.0,6.09,6.11,3.86,3950
14970,0.42,Premium,E,SI1,60.0,61.0,4.88,4.85,2.92,953
16516,2.17,Premium,G,SI2,62.2,62.0,8.32,8.24,5.15,12321
16741,0.75,Ideal,I,VS1,59.9,57.0,5.96,5.9,3.56,2562
22741,1.02,Fair,F,SI1,64.8,59.0,6.33,6.23,4.07,5255
5666,0.26,Ideal,F,VVS1,62.4,56.0,4.11,4.1,2.56,769
1852,0.34,Ideal,E,SI1,60.4,57.0,4.53,4.55,2.74,723
26580,1.04,Premium,H,SI1,62.6,59.0,6.47,6.43,4.04,4980
23648,0.55,Premium,F,SI1,60.7,57.0,5.3,5.27,3.21,1415
23259,0.32,Ideal,H,VS1,62.8,55.0,4.41,4.35,2.75,720
8047,0.53,Ideal,F,VS2,61.6,57.0,5.21,5.15,3.19,1803
24958,0.31,Ideal,I,VS2,61.4,55.0,4.35,4.41,2.69,452
9533,0.86,Very Good,G,SI2,62.6,56.0,6.01,6.07,3.78,2967
21483,0.72,Premium,E,VS2,60.9,60.0,5.8,5.76,3.52,2822
25907,1.24,Ideal,E,SI1,63.5,55.0,6.86,6.82,4.35,7701
3590,0.72,Premium,J,SI2,60.3,58.0,5.81,5.73,3.48,1667
26142,1.0,Very Good,G,VVS1,62.3,56.0,6.29,6.4,3.95,7507
23479,0.31,Premium,D,VS1,59.6,58.0,4.38,4.41,2.62,683
10517,0.7,Good,I,SI1,58.2,61.0,5.8,5.84,3.39,2028
14825,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
10344,0.24,Very Good,E,VS2,63.5,53.0,3.96,3.98,2.52,419
7558,1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
17751,1.03,Ideal,F,IF,63.1,55.0,6.45,6.46,4.07,10615
16383,0.9,Good,H,SI2,63.6,60.0,6.11,6.06,3.87,3193
21706,0.72,Ideal,E,SI1,62.7,55.0,5.64,5.69,3.55,2886
2213,0.53,Ideal,H,SI2,61.6,54.0,5.22,5.26,3.23,1020
6420,0.72,Ideal,F,VS1,62.5,54.0,5.73,5.76,3.59,3330
3813,1.13,Premium,G,SI1,60.9,60.0,6.76,6.67,4.09,5376
9033,0.43,Ideal,F,VVS2,61.8,57.0,4.85,4.83,2.99,1250
7434,1.1,Very Good,I,SI1,62.7,58.0,6.54,6.58,4.11,4356
5358,1.13,Premium,I,SI1,61.5,60.0,6.72,6.68,4.12,4854
12712,1.5,Ideal,I,SI1,61.8,57.0,7.3,7.34,4.53,8907
1527,1.01,Premium,G,VS2,60.2,59.0,6.48,6.55,3.92,5759
16042,0.42,Premium,G,VS2,59.8,58.0,4.86,4.9,2.92,847
9847,0.71,Ideal,F,SI1,62.5,57.0,5.68,5.74,3.57,2262
17561,0.39,Very Good,F,VS2,58.4,62.0,4.76,4.79,2.79,821
9543,1.41,Premium,G,VS1,62.1,59.0,7.1,7.06,4.4,11347
3117,0.32,Ideal,H,VS1,61.9,55.0,4.4,4.42,2.73,561
25007,0.36,Ideal,G,VS1,61.3,56.0,4.6,4.64,2.83,746
26925,2.03,Good,H,SI2,59.6,61.0,8.16,8.21,4.88,14720
7588,1.42,Very Good,G,VS1,62.7,55.0,7.11,7.17,4.48,11452
15640,0.54,Ideal,G,SI1,61.9,55.0,5.24,5.26,3.25,1736
24207,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1068
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
14467,0.41,Ideal,E,SI1,62.1,54.0,4.76,4.81,2.97,755
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
23564,0.51,Ideal,G,VS1,62.1,55.0,5.14,5.17,3.2,1656
91,0.5,Ideal,F,VVS2,62.3,57.0,5.06,5.08,3.16,1850
23925,0.58,Ideal,F,VS1,61.4,56.0,5.38,5.4,3.31,1953
7489,1.24,Premium,I,VS2,62.1,55.0,6.91,6.87,4.28,5889
15914,0.3,Ideal,D,SI1,61.6,56.0,4.3,4.34,2.66,552
1119,0.51,Premium,E,VS1,61.9,58.0,5.1,5.15,3.17,1831
3913,0.33,Very Good,D,SI2,63.3,53.0,4.42,4.39,2.79,631
26543,0.5,Ideal,G,VS2,62.6,57.0,5.11,5.05,3.18,1424
14232,0.39,Very Good,G,VS1,,58.0,4.63,4.69,2.92,798
8001,2.32,Good,J,SI1,60.3,61.0,8.56,8.52,5.15,13654
1979,0.55,Ideal,F,VS2,61.2,55.0,5.3,5.28,3.24,1698
7990,1.07,Very Good,E,SI2,61.7,58.0,6.54,6.56,4.04,5304
1456,0.71,Premium,F,VS1,62.1,53.0,5.77,5.7,3.56,2961
10251,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,7903
14223,1.51,Ideal,G,VS2,62.1,55.0,7.33,7.38,4.57,13532
10700,1.0,Fair,I,I1,68.6,56.0,6.2,6.08,4.22,1805
5287,1.5,Premium,D,SI2,59.9,62.0,7.4,7.37,4.42,10517
11834,0.31,Ideal,G,IF,61.2,55.0,4.4,4.42,2.7,891
24482,0.31,Very Good,E,VS1,61.2,61.0,4.29,4.37,2.65,587
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
2909,1.56,Ideal,G,VS2,61.3,56.0,7.48,7.5,4.59,14237
12937,0.3,Good,H,VVS2,63.6,55.0,4.28,4.24,2.71,776
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
6445,0.9,Good,E,SI1,60.8,65.0,6.14,6.17,3.74,3933
17972,2.03,Very Good,I,SI2,62.2,54.0,8.11,8.15,5.06,14239
6836,0.97,Very Good,I,SI2,63.4,58.0,6.34,6.2,3.98,2567
10450,0.31,Very Good,D,SI1,63.5,56.0,4.31,4.29,2.73,732
16291,0.32,Ideal,D,VS2,62.0,55.0,4.42,4.38,2.73,972
13800,1.03,Ideal,I,SI1,61.1,55.0,6.53,6.57,4.0,4782
24554,0.35,Ideal,F,IF,60.9,56.0,4.54,4.56,2.77,1035
5677,0.32,Ideal,I,VS1,62.4,56.0,4.37,4.31,2.71,648
15770,1.01,Premium,H,SI2,61.9,60.0,6.43,6.4,3.97,4242
16603,0.74,Ideal,G,VS1,61.8,55.0,5.85,5.8,3.6,2960
19056,1.7,Very Good,H,SI1,63.6,59.0,7.46,7.55,4.77,11560
6264,1.02,Premium,J,SI2,62.3,58.0,6.42,6.37,3.98,3119
23356,0.32,Ideal,D,VS2,61.8,57.0,4.36,4.35,2.69,972
23282,0.44,Good,F,SI2,56.6,63.0,5.11,5.06,2.88,974
22934,0.7,Very Good,D,SI1,59.4,63.0,5.78,5.76,3.43,2628
24224,0.66,Premium,J,SI1,61.0,61.0,5.64,5.59,3.43,1188
2518,0.51,Premium,G,VVS1,60.2,58.0,5.2,5.24,3.14,1925
24402,1.21,Premium,H,VS2,59.9,59.0,6.94,6.92,4.15,7562
21014,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,4899
14597,0.5,Fair,G,SI1,65.0,59.0,4.99,4.97,3.24,1050
8203,0.3,Good,D,VS2,63.1,58.0,4.26,4.3,2.7,568
13538,0.42,Ideal,G,VVS2,62.2,56.0,4.77,4.81,2.98,1031
2806,1.47,Fair,H,I1,,59.0,6.98,6.94,4.64,4898
20899,0.4,Very Good,H,VS1,61.3,59.0,4.79,4.74,2.92,818
7219,0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
26558,1.1,Ideal,I,VS2,61.8,56.0,6.65,6.6,4.1,4962
23577,0.43,Ideal,G,VVS2,60.9,57.0,4.86,4.89,2.97,1408
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
23204,1.03,Ideal,G,VS1,,56.0,6.52,6.5,3.99,7648
5213,2.0,Good,D,SI2,64.1,57.0,7.91,7.82,5.04,17094
15095,1.04,Premium,E,VS1,58.6,59.0,6.68,6.64,3.9,6765
14350,1.33,Good,I,VS1,63.7,56.0,6.96,6.92,4.42,7090
22064,2.03,Ideal,H,SI1,60.8,57.0,8.24,8.18,4.99,18026
21421,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539
9832,0.24,Very Good,D,VS2,,59.0,4.03,4.04,2.43,419
4866,1.2,Very Good,J,VS2,63.1,56.0,6.77,6.71,4.25,4232
7302,1.31,Premium,G,VS2,60.3,59.0,7.12,7.08,4.28,8979
17680,0.8,Premium,F,SI1,60.1,58.0,6.07,6.05,3.64,3082
4935,1.02,Premium,G,SI1,61.1,58.0,6.52,6.48,3.97,5255
4099,0.56,Ideal,D,VS2,62.1,57.0,5.25,5.28,3.27,1963
642,0.23,Premium,D,VVS2,59.6,61.0,4.03,3.99,2.39,640
16975,0.42,Ideal,H,IF,61.9,56.0,4.79,4.81,2.97,1216
7195,0.7,Ideal,I,VS1,61.9,56.0,5.69,5.72,3.53,2616
1996,1.0,Premium,F,VVS2,61.9,61.0,6.45,6.32,3.95,7204
13603,1.58,Ideal,F,SI1,60.2,56.0,7.57,7.64,4.58,12991
5194,1.22,Premium,I,VS1,60.6,61.0,6.94,6.88,4.19,6354
6858,0.9,Good,H,SI2,62.7,64.0,6.09,6.0,3.79,2883
18194,1.24,Ideal,I,SI1,60.6,59.0,6.97,7.03,4.24,6381
185,1.21,Very Good,I,SI1,63.3,60.0,6.76,6.69,4.26,4404
2312,1.53,Very Good,G,VS2,58.9,59.0,7.58,7.61,4.47,13225
11529,0.31,Good,G,SI1,63.6,57.0,4.33,4.29,2.74,593
10032,1.21,Ideal,I,VS2,62.3,58.0,6.79,6.75,4.22,5387
70,0.32,Premium,J,SI1,62.2,59.0,4.37,4.41,2.73,365
7143,1.24,Ideal,H,SI1,62.3,54.0,6.88,6.9,4.29,6867
8523,0.5,Premium,F,VVS2,,56.0,5.15,5.11,3.17,2160
15330,0.3,Ideal,D,VS1,61.2,59.0,4.29,4.31,2.63,742
6594,0.7,Fair,E,VS1,64.5,57.0,5.59,5.55,3.59,2964
899,1.32,Good,I,VS1,59.2,58.0,7.14,7.18,4.24,7143
24795,1.22,Premium,G,SI2,61.9,58.0,6.88,6.79,4.23,5739
19389,0.3,Premium,G,IF,58.4,62.0,4.43,4.4,2.58,1071
2264,0.7,Good,G,VS2,64.3,56.0,5.51,5.58,3.57,2488
24660,0.38,Very Good,I,VS2,62.4,56.0,4.65,4.58,2.88,549
13874,0.38,Ideal,F,VS2,61.2,57.0,4.67,4.64,2.85,889
15637,0.64,Ideal,G,IF,61.7,58.0,5.52,5.56,3.42,2960
17516,0.28,Very Good,G,VVS1,60.7,56.0,4.27,4.29,2.6,586
16419,1.13,Premium,D,SI2,60.9,59.0,6.65,6.72,4.07,5133
12894,1.01,Premium,D,SI1,62.7,58.0,6.38,6.34,3.99,4909
985,0.3,Very Good,D,SI1,61.0,61.0,4.27,4.29,2.61,552
19881,0.41,Very Good,H,VS1,63.5,56.0,4.7,4.69,2.98,1061
989,0.73,Premium,F,SI1,58.7,59.0,5.97,5.92,3.49,2644
5619,0.52,Very Good,E,VS2,60.9,57.0,5.17,5.2,3.16,1689
14924,0.31,Premium,H,VS2,62.4,59.0,4.31,4.34,2.7,489
12734,1.02,Premium,H,VS2,62.4,58.0,6.39,6.43,4.0,5356
7600,0.9,Premium,H,VVS2,62.4,58.0,6.15,6.12,3.83,4657
12101,1.0,Good,D,SI2,64.5,59.0,6.25,6.31,4.05,4541
9895,0.52,Very Good,D,VS2,63.4,56.0,5.16,5.09,3.25,1828
15705,0.4,Ideal,D,VS1,59.9,57.0,4.77,4.82,2.87,1123
20127,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,7893
14391,1.01,Good,E,SI2,63.3,58.0,6.3,6.36,4.01,4168
9556,0.51,Very Good,D,VS2,63.1,58.0,5.13,5.08,3.22,1793
25295,0.35,Ideal,E,VS2,61.9,54.0,4.53,4.58,2.82,923
8528,0.35,Very Good,E,IF,57.9,56.0,4.71,4.75,2.74,1025
9844,0.71,Ideal,H,SI1,61.3,58.0,5.73,5.78,3.53,2368
5102,0.62,Good,D,VS2,58.9,64.0,5.62,5.55,3.29,2288
26935,1.75,Ideal,I,SI1,61.8,56.0,7.67,7.71,4.75,13393
7168,1.01,Premium,G,VS1,62.7,58.0,6.38,6.41,4.01,6499
4982,1.03,Ideal,E,SI2,62.0,55.0,6.46,6.44,4.0,4095
5678,1.6,Very Good,I,VS2,60.0,60.0,7.55,7.59,4.54,10497
21363,1.11,Premium,F,VVS2,59.2,59.0,6.79,6.82,4.03,9377
4719,0.38,Very Good,H,VVS1,,58.0,4.71,4.76,2.8,967
26734,0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,949
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
23789,0.5,Premium,E,SI1,62.4,58.0,5.06,5.01,3.14,1155
22431,0.67,Very Good,G,VS1,59.9,57.4,5.69,5.75,3.42,2309
13894,1.08,Premium,G,VS1,62.0,60.0,6.55,6.51,4.05,6689
14517,0.52,Ideal,F,VS2,61.7,56.0,5.16,5.18,3.19,1591
5991,1.05,Premium,F,VVS2,61.3,59.0,6.56,6.48,4.0,8693
12130,0.9,Premium,I,VS2,61.9,59.0,6.2,6.14,3.82,2857
20721,1.02,Very Good,E,SI1,63.2,60.0,6.33,6.42,4.03,5456
8332,0.4,Ideal,E,VS2,62.2,56.0,4.74,4.72,2.94,975
13181,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,800
3260,0.69,Ideal,G,SI1,62.4,56.0,5.66,5.69,3.55,2297
20224,0.33,Ideal,E,VS2,61.9,54.0,4.47,4.42,2.75,928
5503,0.56,Ideal,E,VVS2,62.6,54.0,5.28,5.32,3.32,2441
41,0.9,Good,G,SI2,63.8,59.0,6.05,6.02,3.85,3246
15268,0.7,Ideal,E,VS2,61.7,55.0,5.7,5.74,3.53,3612
8729,1.22,Fair,I,SI1,66.2,60.0,6.61,6.56,4.36,4099
18276,0.31,Good,E,VVS1,60.9,61.0,4.32,4.35,2.64,725
23713,0.9,Ideal,H,VVS2,62.0,57.0,6.2,6.15,3.83,4838
7098,0.31,Good,D,SI1,63.9,54.0,4.27,4.3,2.74,571
16396,0.59,Ideal,F,SI1,62.0,57.0,5.41,5.34,3.33,1561
22804,1.52,Premium,E,SI1,60.2,58.0,7.44,7.37,4.46,10180
512,0.3,Premium,G,SI1,62.6,57.0,4.34,4.25,2.69,574
4103,0.34,Premium,F,SI1,59.3,60.0,4.52,4.58,2.7,566
10628,0.34,Ideal,D,VS2,60.8,57.0,4.5,4.52,2.74,805
10296,0.9,Fair,H,VS2,64.7,58.0,5.98,6.01,3.88,3697
21287,1.46,Very Good,I,SI1,62.5,57.0,7.15,7.19,4.48,7146
21055,0.5,Good,F,VS2,58.8,64.0,5.21,5.16,3.05,1433
21293,0.23,Very Good,F,VS1,62.1,58.0,3.91,3.95,2.44,373
579,0.42,Premium,I,SI1,62.6,58.0,4.76,4.8,2.99,626
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
21006,0.73,Ideal,I,VS2,62.1,54.0,5.79,5.8,3.6,2327
24545,0.7,Fair,G,SI2,58.6,56.0,5.8,5.74,3.38,2208
6085,0.3,Ideal,D,VVS2,61.6,57.0,4.31,4.32,2.66,814
26508,1.24,Fair,F,SI2,64.9,60.0,6.7,6.63,4.32,4375
4462,0.7,Ideal,G,VVS1,60.7,57.0,5.73,5.76,3.49,3303
3000,0.71,Ideal,G,VVS1,61.2,56.0,5.75,5.81,3.54,4015
5624,0.54,Ideal,D,VS2,61.6,55.0,5.25,5.27,3.24,2307
7099,1.07,Ideal,E,VVS2,61.3,56.0,6.53,6.6,4.02,10222
19695,0.32,Ideal,E,VVS2,61.6,57.0,4.4,4.43,2.72,842
2718,0.4,Ideal,E,SI1,61.2,57.0,4.7,4.74,2.89,737
14521,1.5,Premium,G,SI2,61.7,55.0,7.39,7.32,4.54,5460
13489,1.11,Fair,J,SI2,64.8,55.1,6.44,6.55,4.21,4056
22380,0.32,Good,D,SI1,,56.0,4.37,4.34,2.77,756
6553,0.75,Premium,I,SI2,61.1,57.0,5.88,5.84,3.58,2070
14491,1.0,Very Good,F,VS2,61.9,58.0,6.41,6.49,3.99,6927
3500,0.54,Premium,E,VS2,59.2,58.0,5.32,5.35,3.16,1754
17924,1.72,Premium,H,SI1,61.4,59.0,7.71,7.64,4.71,12998
25387,0.7,Ideal,G,SI1,60.9,56.0,5.73,5.79,3.51,2965
12568,1.52,Ideal,G,VVS2,60.6,57.0,7.45,7.49,4.52,15760
20074,2.01,Fair,H,SI2,65.8,63.0,7.77,7.68,5.08,13587
25148,0.51,Very Good,E,SI2,61.6,57.0,5.17,5.19,3.19,1195
17420,1.31,Very Good,J,SI2,61.8,59.0,6.96,7.02,4.32,5100
18926,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71,562
8749,0.49,Ideal,G,VS2,61.1,57.0,5.12,5.09,3.12,1246
18582,0.53,Premium,G,VS1,63.0,58.0,5.17,5.15,3.25,1727
18503,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,1565
9307,0.41,Ideal,E,VS2,62.1,57.0,4.74,4.79,2.96,935
20895,0.31,Premium,E,VS1,60.5,59.0,4.36,4.37,2.64,734
13566,1.01,Very Good,G,VVS2,63.2,59.0,6.35,6.27,3.99,7267
16225,1.25,Ideal,G,VVS2,62.0,59.0,6.88,6.96,4.29,11089
2513,0.57,Premium,H,VVS1,61.6,58.0,5.39,5.35,3.31,2172
4104,0.91,Premium,D,VS2,62.0,58.0,6.2,6.15,3.83,5167
14418,2.33,Ideal,I,VS2,62.4,57.0,8.52,8.47,5.31,15073
19962,2.01,Premium,G,SI2,60.1,60.0,8.25,8.18,4.94,17403
14251,1.26,Ideal,J,VVS1,61.4,60.0,6.92,6.95,4.26,6186
18543,0.32,Ideal,G,VVS1,61.6,55.0,4.43,4.47,2.74,814
51,0.5,Premium,F,SI2,58.0,62.0,5.21,5.18,3.01,1031
21011,1.21,Premium,J,VVS1,61.3,59.0,6.81,6.86,4.19,5893
12387,0.52,Good,D,SI2,63.7,55.0,5.11,5.1,3.25,1293
2099,0.7,Fair,H,SI1,,59.0,5.54,5.5,3.59,1803
25914,1.52,Good,J,VVS2,57.9,62.0,7.61,7.63,4.41,8861
17343,0.4,Ideal,G,VVS2,62.4,56.0,4.64,4.68,2.91,982
10267,0.31,Ideal,D,VS2,62.3,55.0,4.37,4.33,2.71,942
4810,1.19,Very Good,F,SI1,60.8,59.0,6.85,6.89,4.18,6526
975,1.19,Ideal,I,IF,61.7,56.0,6.78,6.81,4.19,7207
22591,0.57,Ideal,F,VS2,59.2,57.0,5.45,5.5,3.24,1637
23744,0.31,Ideal,E,IF,62.2,53.0,4.35,4.4,2.72,958
12113,2.51,Very Good,I,SI2,62.3,57.0,8.69,8.76,5.44,18090
17467,0.42,Ideal,D,VVS2,62.6,56.0,4.79,4.77,2.99,1389
8715,1.0,Ideal,D,SI1,62.5,55.0,6.42,6.34,3.99,6664
22836,0.35,Premium,I,SI1,62.5,58.0,4.49,4.53,2.82,472
16646,1.06,Ideal,F,SI1,62.2,57.0,6.52,6.5,4.05,5613
3375,0.32,Ideal,I,VS1,62.4,54.0,4.39,4.36,2.73,648
7049,0.73,Premium,F,SI1,61.9,60.0,5.78,5.81,3.59,2504
1762,1.12,Very Good,H,SI2,60.9,60.0,6.71,6.76,4.1,4498
5840,0.3,Very Good,H,SI1,62.9,57.0,4.22,4.27,2.67,432
21106,1.15,Premium,E,SI2,62.5,58.0,6.65,6.72,4.18,4250
18800,1.0,Premium,H,VS2,60.2,62.0,6.46,6.43,3.88,4514
4609,0.3,Ideal,I,VS1,62.5,57.0,4.32,4.29,2.69,608
15630,0.33,Ideal,E,VS2,61.3,55.0,4.46,4.48,2.74,723
23420,0.32,Very Good,E,VS2,62.8,54.0,4.35,4.38,2.74,702
1177,0.41,Ideal,D,SI1,61.8,58.0,4.73,4.79,2.94,1399
1879,0.52,Premium,E,VS1,61.6,58.0,5.14,5.18,3.18,1668
1999,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2537
5629,1.01,Good,H,SI1,63.7,60.0,6.3,6.35,4.03,4749
14844,0.34,Premium,D,SI1,62.7,59.0,4.45,4.42,2.78,803
20091,0.71,Premium,G,VS2,60.3,60.0,5.76,5.81,3.49,2671
25852,0.41,Very Good,F,VS1,63.0,57.0,4.66,4.7,2.95,931
10137,0.5,Good,D,VS2,63.7,56.0,5.05,5.09,3.23,1635
26772,1.2,Very Good,F,SI1,63.1,58.0,6.75,6.68,4.24,5638
10009,0.59,Very Good,F,SI2,63.4,57.0,5.32,5.28,3.36,1301
9120,0.76,Ideal,F,SI2,61.5,55.0,5.87,5.9,3.62,2694
19992,1.53,Ideal,I,SI2,62.4,58.0,7.31,7.37,4.58,7678
12147,0.39,Ideal,F,SI1,61.8,55.0,4.7,4.72,2.91,886
1597,0.51,Premium,F,SI1,61.4,59.0,5.13,5.13,3.16,1421
5675,2.0,Very Good,D,SI2,60.0,56.0,8.16,8.23,4.92,17953
26313,1.28,Ideal,G,VVS1,62.1,56.0,6.93,6.96,4.31,11147
18880,0.7,Good,H,SI1,64.2,58.0,5.59,5.62,3.6,1771
25606,1.52,Very Good,G,VS2,62.1,58.0,7.36,7.43,4.59,12840
9091,0.44,Ideal,F,SI1,61.0,57.0,4.89,4.91,2.99,810
7531,1.02,Premium,G,VVS1,62.1,59.0,6.39,6.36,3.96,8005
17825,0.63,Premium,E,IF,60.3,62.0,5.55,5.53,3.34,2879
